Vowel	Ceiling	F2	F3
a	5000	1182.4	2370.4
a	5100	1492.3	3197.4
a	5200	1493.1	3194.6
a	5300	1494.9	3190.4
a	5400	1497.0	3184.3
a	5500	1499.1	3181.1
a	5600	1498.0	3186.2
a	5700	1493.0	3194.3
a	5800	1484.2	3203.4
a	5900	1470.2	3213.4
a	6000	1453.6	3223.2
a	6100	1438.7	3231.2
a	6200	1427.6	3236.3
a	6300	1421.3	3234.9
a	6400	1417.8	3224.9
a	6500	1416.4	3206.8
a	4500	1517.3	2809.6
a	4600	1518.9	2828.7
a	4700	1519.9	2851.8
a	4800	1519.5	2870.8
a	4900	1518.3	2889.3
a	5000	1517.3	2889.6
a	5100	1516.6	2892.5
a	5200	1514.6	2901.4
a	5300	1515.8	2896.5
a	5400	1512.2	2906.4
a	5500	1507.5	2910.4
a	5600	1500.5	2901.0
a	5700	1494.1	2880.8
a	5800	1489.3	2853.9
a	5900	1486.5	2828.8
a	6000	1485.7	2817.1
a	6100	1486.0	2816.1
a	6200	1487.0	2821.8
a	6300	1488.5	2831.7
a	6400	1490.4	2844.4
a	6500	1492.4	2858.1
a	4500	1505.6	2888.4
a	4600	1506.0	2893.3
a	4700	1506.9	2903.1
a	4800	1507.3	2910.8
a	4900	1507.7	2926.6
a	5000	1507.5	2930.4
a	5100	1507.3	2934.6
a	5200	1505.5	2949.8
a	5300	1503.5	2959.1
a	5400	1496.9	2973.5
a	5500	1488.6	2980.6
a	5600	1478.9	2972.3
a	5700	1471.8	2941.5
a	5800	1467.7	2904.2
a	5900	1466.1	2882.6
a	6000	1466.0	2876.4
a	6100	1467.0	2880.2
a	6200	1468.6	2889.2
a	6300	1470.4	2901.1
a	6400	1472.8	2914.7
a	6500	1475.1	2928.8
a	4500	1538.1	2609.1
a	4600	1547.3	2703.0
a	4700	1559.2	2856.5
a	4800	1565.4	2957.7
a	4900	1570.2	3066.7
a	5000	1573.1	3166.0
a	5100	1570.3	3138.2
a	5200	1569.5	3122.1
a	5300	1571.8	3084.2
a	5400	1573.1	3124.8
a	5500	1569.0	3198.9
a	5600	1560.3	3290.8
a	5700	1545.3	3402.9
a	5800	1526.1	3079.8
a	5900	1508.2	2767.1
a	6000	1496.3	2722.5
a	6100	1488.9	2729.1
a	6200	1484.7	2752.8
a	6300	1483.9	2786.4
a	6400	1484.7	2821.9
a	6500	1486.9	2859.8
a	4500	1561.4	2894.1
a	4600	1195.4	2222.3
a	4700	1277.7	2242.1
a	4800	1328.2	2260.3
a	4900	1374.5	2269.7
a	5000	1566.5	3097.2
a	5100	1566.2	3094.1
a	5200	1567.5	3043.5
a	5300	1567.4	3073.3
a	5400	1565.3	3113.8
a	5500	1560.1	3155.8
a	5600	1553.0	3177.1
a	5700	1544.3	3149.8
a	5800	1536.0	2990.3
a	5900	1530.2	2863.2
a	6000	1526.8	2834.5
a	6100	1525.3	2840.3
a	6200	1525.4	2859.9
a	6300	1526.1	2885.6
a	6400	1527.9	2914.3
a	6500	1529.9	2944.2
a	4500	1586.8	2800.0
a	4600	1580.2	2796.5
a	4700	1576.2	2787.8
a	4800	1577.1	2788.3
a	4900	1578.4	2789.6
a	5000	1581.0	2798.3
a	5100	1583.2	2810.5
a	5200	1583.8	2823.6
a	5300	1580.5	2837.9
a	5400	1571.0	2849.4
a	5500	1552.7	2855.6
a	5600	1530.2	2849.2
a	5700	1508.9	2824.8
a	5800	1494.2	2786.5
a	5900	1486.0	2753.3
a	6000	1482.4	2735.1
a	6100	1482.1	2730.4
a	6200	1483.3	2732.5
a	6300	1487.3	2744.1
a	6400	1490.7	2753.3
a	6500	1496.5	2770.5
a	4500	979.0	1677.6
a	4600	966.2	1680.1
a	4700	943.4	1671.6
a	4800	917.1	1640.1
a	4900	899.7	1561.0
a	5000	1529.6	3179.8
a	5100	1517.6	3165.7
a	5200	1518.8	3151.9
a	5300	1523.0	3152.8
a	5400	1526.6	3155.8
a	5500	1524.9	3168.2
a	5600	1517.4	3179.0
a	5700	1491.1	3193.2
a	5800	1440.3	3204.3
a	5900	1374.0	3209.0
a	6000	1327.4	3199.6
a	6100	1307.3	3169.0
a	6200	1301.2	3124.8
a	6300	1301.8	3098.0
a	6400	1306.0	3095.7
a	6500	1309.6	3093.1
a	4500	937.4	1643.6
a	4600	944.9	1663.6
a	4700	940.8	1669.5
a	4800	932.7	1666.2
a	4900	925.2	1654.9
a	5000	1260.4	2364.0
a	5100	1253.0	2353.4
a	5200	1590.4	3100.9
a	5300	1589.6	3097.5
a	5400	1590.3	3085.2
a	5500	1592.8	3089.8
a	5600	1593.5	3098.2
a	5700	1589.6	3109.5
a	5800	1577.2	3122.1
a	5900	1552.0	3133.3
a	6000	1512.6	3140.1
a	6100	1469.0	3137.6
a	6200	1434.8	3119.4
a	6300	1424.3	3096.5
a	6400	1417.3	3068.4
a	6500	1415.3	3049.4
a	4500	1238.9	2316.1
a	4600	1242.0	2322.5
a	4700	1242.9	2331.4
a	4800	1243.3	2338.9
a	4900	1240.6	2332.8
a	5000	1596.2	3143.4
a	5100	1592.2	3140.2
a	5200	1592.4	3138.2
a	5300	1592.5	3140.5
a	5400	1592.7	3141.6
a	5500	1590.7	3151.9
a	5600	1585.9	3163.5
a	5700	1577.1	3175.2
a	5800	1564.9	3185.5
a	5900	1550.4	3190.9
a	6000	1535.8	3187.5
a	6100	1523.5	3174.6
a	6200	1514.5	3154.3
a	6300	1513.5	3143.2
a	6400	1510.5	3116.3
a	6500	1512.6	3108.7
a	4500	1484.3	2922.4
a	4600	1485.3	2938.0
a	4700	1466.9	2936.0
a	4800	1467.9	2942.6
a	4900	1465.1	2915.2
a	5000	1468.6	2934.0
a	5100	1470.3	2948.1
a	5200	1468.4	2972.9
a	5300	1459.9	2998.2
a	5400	1440.9	3025.3
a	5500	1406.4	3053.7
a	5600	1367.3	3072.9
a	5700	1333.5	3070.6
a	5800	1312.8	2950.4
a	5900	1303.8	2854.6
a	6000	1307.6	2860.2
a	6100	1312.7	2875.4
a	6200	1352.7	3038.7
a	6300	1357.9	3050.4
a	6400	1368.6	3079.6
a	6500	1383.6	3119.1
a	4500	857.6	1512.3
a	4600	854.9	1506.1
a	4700	1500.9	3037.4
a	4800	1493.1	3038.4
a	4900	1491.3	3038.2
a	5000	1490.1	3031.6
a	5100	1491.4	3034.0
a	5200	1492.6	3035.6
a	5300	1493.1	3040.4
a	5400	1491.0	3048.5
a	5500	1484.1	3057.2
a	5600	1470.4	3065.4
a	5700	1449.9	3071.2
a	5800	1427.6	3071.8
a	5900	1411.2	3064.1
a	6000	1399.7	3047.5
a	6100	1397.5	3036.5
a	6200	1395.0	3023.3
a	6300	1401.7	3038.6
a	6400	1402.9	3039.8
a	6500	1406.1	3046.8
a	4500	1590.6	2963.4
a	4600	1596.9	3154.6
a	4700	1603.0	3245.6
a	4800	1222.1	2456.9
a	4900	1280.6	2473.5
a	5000	1601.7	3354.8
a	5100	1601.5	3368.0
a	5200	1601.4	3362.3
a	5300	1601.4	3376.8
a	5400	1600.7	3398.5
a	5500	1604.0	3339.3
a	5600	1601.8	3379.3
a	5700	1598.3	3414.0
a	5800	1590.7	3464.6
a	5900	1581.7	3515.2
a	6000	1572.7	3522.0
a	6100	1565.9	3350.7
a	6200	1561.5	3232.8
a	6300	1559.1	3190.1
a	6400	1558.3	3181.9
a	6500	1558.7	3190.4
a	4500	1622.8	2817.5
a	4600	1626.4	2830.7
a	4700	1629.6	2851.8
a	4800	1632.6	2875.1
a	4900	1633.8	2889.4
a	5000	1635.1	2909.8
a	5100	1635.1	2923.8
a	5200	1634.1	2943.2
a	5300	1631.5	2962.2
a	5400	1629.2	2966.6
a	5500	1626.5	2969.7
a	5600	1632.2	2965.6
a	5700	1626.5	2977.5
a	5800	1617.2	2979.6
a	5900	1604.5	2958.3
a	6000	1593.7	2914.4
a	6100	1587.0	2874.3
a	6200	1583.9	2855.2
a	6300	1583.5	2853.2
a	6400	1584.7	2860.2
a	6500	1587.0	2872.4
e	4500	1480.7	2182.1
e	4600	1543.1	2186.4
e	4700	1602.8	2189.7
e	4800	1766.7	2182.6
e	4900	1920.0	2173.9
e	5000	2134.0	2161.8
e	5100	2144.3	3000.1
e	5200	2142.9	3131.6
e	5300	2142.6	3116.6
e	5400	2143.0	3113.0
e	5500	2141.6	3038.9
e	5600	2137.6	2930.7
e	5700	2131.6	2874.8
e	5800	2125.0	2861.2
e	5900	2119.6	2868.4
e	6000	2116.4	2890.0
e	6100	2114.6	2914.0
e	6200	2115.0	2942.3
e	6300	2121.6	2991.4
e	6400	2126.8	3031.0
e	6500	2154.2	3191.1
e	4500	1251.0	2150.4
e	4600	1283.9	2151.7
e	4700	1326.6	2152.8
e	4800	1384.3	2150.6
e	4900	1416.3	2147.3
e	5000	2139.7	3315.4
e	5100	2138.7	3285.7
e	5200	2138.8	3276.5
e	5300	2139.7	3286.7
e	5400	2140.6	3307.2
e	5500	2140.7	3331.1
e	5600	2139.7	3354.7
e	5700	2137.4	3372.4
e	5800	2133.9	3369.8
e	5900	2130.2	3310.9
e	6000	2127.0	3225.5
e	6100	2124.9	3179.7
e	6200	2123.7	3163.0
e	6300	2123.3	3159.9
e	6400	2123.5	3166.2
e	6500	2124.2	3175.7
e	4500	1064.1	2205.0
e	4600	1085.3	2206.0
e	4700	1089.8	2205.7
e	4800	1018.7	2203.2
e	4900	2198.5	3186.4
e	5000	2193.8	3178.4
e	5100	2193.0	3173.2
e	5200	2193.2	3170.7
e	5300	2194.7	3176.2
e	5400	2196.3	3184.0
e	5500	2197.1	3192.7
e	5600	2196.4	3200.7
e	5700	2193.3	3205.5
e	5800	2187.8	3203.8
e	5900	2181.2	3192.4
e	6000	2175.5	3173.6
e	6100	2171.7	3155.4
e	6200	2169.6	3143.5
e	6300	2169.0	3138.4
e	6400	2169.8	3139.1
e	6500	2170.7	3141.1
e	4500	1183.3	2188.0
e	4600	1222.5	2192.2
e	4700	1268.9	2192.4
e	4800	1306.4	2188.9
e	4900	1192.5	2176.1
e	5000	2165.6	3131.8
e	5100	2162.3	3118.6
e	5200	2159.2	3097.0
e	5300	2162.3	3107.0
e	5400	2165.3	3120.5
e	5500	2166.8	3134.5
e	5600	2164.7	3144.8
e	5700	2157.4	3143.8
e	5800	2145.5	3121.9
e	5900	2132.9	3081.4
e	6000	2123.3	3047.3
e	6100	2117.8	3030.5
e	6200	2115.8	3026.7
e	6300	2115.9	3029.5
e	6400	2120.9	3044.1
e	6500	2124.8	3055.5
i	4500	2362.9	3227.7
i	4600	2365.6	3255.0
i	4700	2367.4	3283.0
i	4800	2369.0	3300.7
i	4900	2370.2	3311.2
i	5000	2373.0	3329.5
i	5100	2376.1	3351.3
i	5200	2379.9	3376.1
i	5300	2384.5	3407.5
i	5400	2389.3	3441.5
i	5500	2394.2	3477.6
i	5600	2398.8	3514.6
i	5700	2402.6	3553.9
i	5800	2405.3	3594.1
i	5900	2406.1	2876.7
i	6000	2404.6	2989.6
i	6100	2400.5	3094.7
i	6200	2394.9	3198.1
i	6300	2389.8	3306.1
i	6400	2392.0	3514.2
i	6500	2392.5	3567.0
i	4500	2245.9	3009.6
i	4600	2247.7	3014.8
i	4700	2246.2	3009.6
i	4800	2248.4	3011.0
i	4900	2257.9	3030.2
i	5000	2270.5	3055.3
i	5100	2285.5	3085.1
i	5200	2301.5	3117.3
i	5300	2315.7	3144.7
i	5400	2322.2	3148.1
i	5500	2305.7	3031.2
i	5600	2250.2	2870.9
i	5700	2199.5	2851.8
i	5800	2174.7	2863.5
i	5900	2165.8	2881.3
i	6000	2165.5	2900.0
i	6100	2170.1	2918.8
i	6200	2186.0	2942.8
i	6300	2197.8	2962.9
i	6400	2210.7	2982.4
i	6500	2263.5	3031.2
i	4500	2352.1	2748.2
i	4600	2360.6	2756.8
i	4700	2356.4	2748.6
i	4800	2356.3	2747.7
i	4900	2357.3	2749.1
i	5000	2356.2	2749.9
i	5100	2370.3	2760.8
i	5200	2388.0	2772.1
i	5300	2412.9	2784.0
i	5400	2444.9	2792.3
i	5500	2486.2	2789.3
i	5600	2535.2	2765.2
i	5700	2570.7	2696.3
i	5800	2452.8	2591.3
i	5900	2261.1	2605.8
i	6000	2193.5	2616.8
i	6100	2177.8	2626.0
i	6200	2202.0	2631.5
i	6300	2243.7	2633.8
i	6400	2264.3	2638.1
i	6500	2304.3	2637.7
i	4500	2531.1	2735.3
i	4600	2530.9	2743.3
i	4700	2531.1	2751.9
i	4800	2532.0	2774.9
i	4900	2532.3	2776.9
i	5000	2534.7	2803.9
i	5100	2538.3	2836.4
i	5200	2542.0	2866.1
i	5300	2546.4	2901.0
i	5400	2551.2	2926.2
i	5500	2555.1	2927.5
i	5600	2559.0	2825.3
i	5700	2562.3	2667.4
i	5800	2565.3	2596.8
i	5900	2566.5	2578.0
i	6000	2566.8	2583.0
i	6100	2565.6	2600.5
i	6200	2562.9	2628.3
i	6300	2559.4	2658.3
i	6400	2555.5	2699.3
i	6500	2552.9	2746.6
o	4500	945.8	1160.1
o	4600	1161.9	2618.8
o	4700	1163.1	2610.4
o	4800	1166.7	2585.3
o	4900	1166.1	2597.9
o	5000	1164.9	2608.4
o	5100	1163.7	2617.4
o	5200	1151.0	2628.1
o	5300	1138.2	2595.0
o	5400	1130.8	2520.2
o	5500	1127.9	2478.9
o	5600	1127.5	2472.6
o	5700	1128.2	2481.5
o	5800	1129.9	2497.6
o	5900	1131.8	2516.8
o	6000	1134.3	2541.0
o	6100	1137.0	2564.3
o	6200	1140.3	2592.4
o	6300	1144.1	2625.7
o	6400	1148.3	2661.3
o	6500	1154.1	2710.4
o	4500	1169.7	1360.3
o	4600	1166.3	1349.8
o	4700	679.1	1347.2
o	4800	1347.6	2479.1
o	4900	1349.3	2481.0
o	5000	1352.7	2473.7
o	5100	1351.6	2494.4
o	5200	1347.6	2508.7
o	5300	1340.3	2511.2
o	5400	1326.7	2475.8
o	5500	1313.2	2399.8
o	5600	1303.4	2343.7
o	5700	1299.7	2330.5
o	5800	1299.0	2333.8
o	5900	1300.5	2348.8
o	6000	1303.5	2369.1
o	6100	1308.0	2393.0
o	6200	1315.1	2426.9
o	6300	1321.3	2457.8
o	6400	1331.3	2500.7
o	6500	1343.0	2550.3
o	4500	1152.5	1748.1
o	4600	1152.7	1782.8
o	4700	1162.7	1842.7
o	4800	1177.0	1926.4
o	4900	1191.9	2038.8
o	5000	1221.2	3036.4
o	5100	1232.3	2928.7
o	5200	1248.2	2937.5
o	5300	1245.2	2972.7
o	5400	1236.1	2963.7
o	5500	1228.7	2871.9
o	5600	1224.7	2806.4
o	5700	1223.6	2795.4
o	5800	1224.4	2808.3
o	5900	1226.2	2830.5
o	6000	1228.5	2857.2
o	6100	1230.9	2885.7
o	6200	1233.8	2913.8
o	6300	1236.7	2942.1
o	6400	1239.8	2972.0
o	6500	1243.3	2999.6
o	4500	1203.3	1651.2
o	4600	1202.9	1753.2
o	4700	1205.0	2310.5
o	4800	1221.3	2628.5
o	4900	1225.0	2623.9
o	5000	1231.3	2634.6
o	5100	1229.0	2645.6
o	5200	1228.6	2653.3
o	5300	1225.0	2643.8
o	5400	1216.4	2589.9
o	5500	1212.7	2561.9
o	5600	1212.9	2565.3
o	5700	1215.6	2584.6
o	5800	1219.3	2609.1
o	5900	1223.4	2635.9
o	6000	1228.1	2664.9
o	6100	1233.1	2694.8
o	6200	1238.4	2725.6
o	6300	1243.9	2757.3
o	6400	1249.9	2790.3
o	6500	1258.2	2832.9
u	4500	1236.8	2511.8
u	4600	1236.7	2522.5
u	4700	1236.3	2520.2
u	4800	1238.3	2521.2
u	4900	1236.5	2532.0
u	5000	1229.9	2541.5
u	5100	1203.6	2551.7
u	5200	1161.9	2548.7
u	5300	1127.7	2518.7
u	5400	1110.2	2472.5
u	5500	1103.3	2444.1
u	5600	1102.4	2435.7
u	5700	1104.3	2438.8
u	5800	1107.7	2448.2
u	5900	1112.3	2461.2
u	6000	1117.8	2477.3
u	6100	1124.9	2495.6
u	6200	1131.7	2513.1
u	6300	1141.0	2534.8
u	6400	1150.7	2558.8
u	6500	1166.3	2597.1
u	4500	1338.0	2639.1
u	4600	1333.6	2641.1
u	4700	1324.9	2617.4
u	4800	1329.4	2619.9
u	4900	1334.5	2631.0
u	5000	1340.3	2640.0
u	5100	1319.8	2656.8
u	5200	1190.4	2638.7
u	5300	1084.7	2551.2
u	5400	1058.5	2490.5
u	5500	1055.0	2478.5
u	5600	1058.7	2485.2
u	5700	1064.8	2498.2
u	5800	1072.0	2513.5
u	5900	1080.2	2530.0
u	6000	1089.4	2548.2
u	6100	1099.7	2567.5
u	6200	1110.4	2585.9
u	6300	1123.0	2605.3
u	6400	1137.0	2620.0
u	6500	1154.0	2609.8
u	4500	1212.5	2669.7
u	4600	1212.7	2679.8
u	4700	1212.3	2687.8
u	4800	1210.5	2697.3
u	4900	1208.3	2702.1
u	5000	1214.5	2689.7
u	5100	1208.7	2703.9
u	5200	1190.8	2718.1
u	5300	1148.7	2725.2
u	5400	1102.1	2701.0
u	5500	1077.4	2639.1
u	5600	1069.2	2596.2
u	5700	1067.3	2584.7
u	5800	1069.3	2589.2
u	5900	1072.8	2600.3
u	6000	1076.6	2615.3
u	6100	1081.1	2632.5
u	6200	1086.2	2649.3
u	6300	1091.9	2667.6
u	6400	1098.0	2689.2
u	6500	1104.4	2711.7
u	4500	1300.1	2605.4
u	4600	1302.5	2610.1
u	4700	1304.4	2615.6
u	4800	1305.5	2618.4
u	4900	1306.5	2624.4
u	5000	1306.8	2627.2
u	5100	1302.6	2635.4
u	5200	1290.5	2642.4
u	5300	1265.3	2645.9
u	5400	1225.0	2633.4
u	5500	1202.6	2600.7
u	5600	1195.7	2579.1
u	5700	1194.9	2573.5
u	5800	1196.8	2576.5
u	5900	1199.7	2582.5
u	6000	1203.4	2590.5
u	6100	1207.3	2598.7
u	6200	1211.9	2607.9
u	6300	1216.6	2617.2
u	6400	1222.1	2627.7
u	6500	1228.5	2639.9
i	4500	2342.0	2867.5
i	4600	2362.1	2879.6
i	4700	2386.6	2893.6
i	4800	2414.5	2910.3
i	4900	2440.5	2924.9
i	5000	2469.4	2940.4
i	5100	2497.4	2954.1
i	5200	2524.6	2964.8
i	5300	2556.5	2974.3
i	5400	2592.2	2976.7
i	5500	2637.9	2892.6
i	5600	2699.3	2874.0
i	5700	2599.3	2764.5
i	5800	2464.1	2780.5
i	5900	2405.5	2794.6
i	6000	2378.0	2807.2
i	6100	2385.4	2818.6
i	6200	2416.6	2829.9
i	6300	2434.8	2840.7
i	6400	2472.6	2851.5
i	6500	2514.1	2867.7
i	4500	2338.2	2885.4
i	4600	2336.6	2883.8
i	4700	2334.6	2880.1
i	4800	2337.0	2883.8
i	4900	2343.0	2893.7
i	5000	2349.8	2904.9
i	5100	2358.8	2919.5
i	5200	2368.0	2933.9
i	5300	2378.7	2950.3
i	5400	2388.6	2963.7
i	5500	2397.3	2972.4
i	5600	2403.9	2970.8
i	5700	2405.1	2943.8
i	5800	2395.3	2876.4
i	5900	2372.2	2816.1
i	6000	2349.8	2802.9
i	6100	2335.2	2803.5
i	6200	2326.6	2810.8
i	6300	2326.4	2822.7
i	6400	2332.2	2838.1
i	6500	2372.6	2891.9
i	4500	1376.3	2730.7
i	4600	703.6	2448.8
i	4700	751.7	2451.7
i	4800	694.0	2455.0
i	4900	455.0	2456.8
i	5000	2456.4	3012.5
i	5100	2452.0	3006.9
i	5200	2449.8	3003.0
i	5300	2449.6	3002.4
i	5400	2451.6	3005.8
i	5500	2455.0	3011.8
i	5600	2458.4	3017.7
i	5700	2463.3	3025.8
i	5800	2467.9	3032.7
i	5900	2471.5	3036.4
i	6000	2473.3	3034.2
i	6100	2471.8	3022.9
i	6200	2466.2	3002.3
i	6300	2459.2	2984.8
i	6400	2450.4	2967.2
i	6500	2443.5	2957.9
i	4500	2340.1	2824.4
i	4600	2339.2	2825.2
i	4700	2335.2	2824.3
i	4800	2335.0	2824.4
i	4900	2335.8	2825.1
i	5000	2338.5	2826.5
i	5100	2344.3	2829.2
i	5200	2350.9	2832.4
i	5300	2359.5	2836.2
i	5400	2368.6	2839.6
i	5500	2376.8	2841.6
i	5600	2382.0	2840.1
i	5700	2379.5	2832.8
i	5800	2362.9	2819.5
i	5900	2331.9	2805.5
i	6000	2299.9	2796.3
i	6100	2278.3	2792.4
i	6200	2269.1	2792.2
i	6300	2267.4	2794.0
i	6400	2269.6	2796.6
i	6500	2277.2	2800.0
o	4500	948.7	1470.9
o	4600	950.3	1472.2
o	4700	953.6	3091.4
o	4800	954.1	3089.8
o	4900	956.7	3079.0
o	5000	954.5	3087.2
o	5100	952.8	3093.1
o	5200	947.9	3100.7
o	5300	944.3	3090.7
o	5400	943.2	3068.4
o	5500	943.4	3058.9
o	5600	944.2	3062.2
o	5700	945.3	3071.3
o	5800	946.6	3084.0
o	5900	948.0	3097.1
o	6000	949.7	3111.2
o	6100	951.5	3126.1
o	6200	953.4	3141.4
o	6300	955.4	3157.3
o	6400	957.5	3174.5
o	6500	959.5	3193.0
o	4500	858.0	1180.1
o	4600	1180.9	2949.7
o	4700	1180.9	2950.7
o	4800	1182.4	2938.4
o	4900	1181.1	2945.3
o	5000	1183.4	2941.2
o	5100	1178.7	2957.3
o	5200	1172.9	2969.2
o	5300	1166.5	2966.8
o	5400	1159.9	2920.2
o	5500	1158.0	2883.1
o	5600	1158.4	2880.6
o	5700	1159.9	2893.8
o	5800	1161.8	2912.7
o	5900	1164.0	2933.8
o	6000	1166.5	2955.7
o	6100	1169.1	2978.3
o	6200	1171.9	3001.4
o	6300	1175.0	3025.7
o	6400	1178.2	3050.2
o	6500	1181.5	3076.8
o	4500	1036.7	1433.5
o	4600	1044.4	1482.3
o	4700	1053.1	1523.3
o	4800	993.2	1416.6
o	4900	1072.5	2990.7
o	5000	1084.9	2966.7
o	5100	1086.4	2970.8
o	5200	1083.3	2978.3
o	5300	1076.6	2986.2
o	5400	1067.2	2991.4
o	5500	1059.1	2987.6
o	5600	1053.7	2971.4
o	5700	1051.1	2952.6
o	5800	1050.6	2942.2
o	5900	1050.9	2940.5
o	6000	1051.8	2945.2
o	6100	1053.4	2951.6
o	6200	1055.5	2962.2
o	6300	1057.3	2973.0
o	6400	1060.1	2989.6
o	6500	1064.1	3015.1
o	4500	1182.3	2970.3
o	4600	1180.7	1657.7
o	4700	1179.2	1729.3
o	4800	1178.8	1861.5
o	4900	1177.8	1947.1
o	5000	1180.8	2378.3
o	5100	1181.2	2626.4
o	5200	1182.1	3053.6
o	5300	1185.8	3414.8
o	5400	1185.4	3434.8
o	5500	1184.2	3504.2
o	5600	1182.5	3629.0
o	5700	1180.9	3462.2
o	5800	1179.9	3274.4
o	5900	1179.5	3208.8
o	6000	1179.7	3191.2
o	6100	1180.1	3194.5
o	6200	1180.8	3209.9
o	6300	1181.5	3231.9
o	6400	1182.6	3259.2
o	6500	1184.6	3329.7
u	4500	1091.8	2839.0
u	4600	1091.9	2850.6
u	4700	1092.3	2847.6
u	4800	1089.8	2865.6
u	4900	1083.5	2884.0
u	5000	1069.5	2902.8
u	5100	1017.8	2937.8
u	5200	975.0	2933.5
u	5300	959.1	2827.1
u	5400	955.0	2749.7
u	5500	955.2	2737.3
u	5600	957.0	2748.1
u	5700	958.2	2758.4
u	5800	961.2	2782.6
u	5900	966.0	2815.4
u	6000	969.6	2842.7
u	6100	973.5	2875.9
u	6200	979.8	2961.7
u	6300	982.3	3008.2
u	6400	982.9	3077.3
u	6500	972.7	3230.3
u	4500	1313.2	2896.7
u	4600	1311.0	2896.1
u	4700	1311.1	2895.8
u	4800	1311.4	2892.7
u	4900	1312.4	2895.5
u	5000	1311.6	2899.3
u	5100	1305.9	2903.5
u	5200	1284.8	2908.5
u	5300	1258.3	2906.3
u	5400	1245.3	2891.9
u	5500	1241.5	2878.7
u	5600	1241.2	2874.1
u	5700	1242.4	2874.6
u	5800	1244.1	2877.2
u	5900	1246.2	2880.8
u	6000	1248.3	2884.7
u	6100	1251.6	2890.9
u	6200	1254.5	2895.9
u	6300	1258.0	2902.3
u	6400	1263.2	2912.9
u	6500	1267.2	2922.2
u	4500	1061.5	2959.2
u	4600	1060.8	2961.9
u	4700	1060.7	2965.7
u	4800	1061.1	2958.8
u	4900	1061.3	2965.5
u	5000	1060.2	2973.2
u	5100	1056.7	2982.0
u	5200	1046.3	2996.4
u	5300	1023.3	3014.2
u	5400	990.1	3031.5
u	5500	961.3	3043.1
u	5600	943.9	3041.4
u	5700	935.6	3014.6
u	5800	932.5	2973.0
u	5900	932.3	2951.9
u	6000	932.9	2940.8
u	6100	934.8	2950.1
u	6200	937.2	2965.0
u	6300	941.1	2999.7
u	6400	944.2	3026.8
u	6500	949.2	3089.6
u	4500	1088.2	2974.2
u	4600	1082.4	2974.0
u	4700	1082.4	2972.7
u	4800	1084.7	2969.2
u	4900	1086.0	2969.8
u	5000	1087.5	2971.0
u	5100	1081.0	2975.4
u	5200	1059.4	2980.4
u	5300	1015.9	2985.0
u	5400	974.2	2985.7
u	5500	955.3	2977.3
u	5600	949.3	2963.4
u	5700	948.3	2954.4
u	5800	949.3	2952.7
u	5900	951.1	2954.3
u	6000	953.7	2959.7
u	6100	956.1	2964.9
u	6200	958.8	2971.4
u	6300	961.5	2981.0
u	6400	963.1	2992.3
u	6500	957.7	3014.1
a	4500	1339.2	2701.6
a	4600	1324.4	2704.0
a	4700	1317.8	2693.2
a	4800	1317.6	2678.6
a	4900	1318.9	2675.8
a	5000	1322.2	2645.9
a	5100	1322.9	2665.5
a	5200	1321.9	2682.1
a	5300	1316.3	2702.1
a	5400	1301.0	2726.4
a	5500	1274.3	2751.7
a	5600	1247.1	2776.2
a	5700	1234.4	2784.6
a	5800	1229.0	2743.2
a	5900	1227.4	2648.1
a	6000	1227.4	2606.6
a	6100	1228.3	2608.5
a	6200	1229.4	2625.1
a	6300	1230.4	2642.0
a	6400	1230.9	2677.0
a	6500	1230.6	2726.9
a	4500	1049.8	1585.8
a	4600	1041.0	1581.8
a	4700	1575.8	2746.0
a	4800	1566.3	2749.3
a	4900	1551.1	2749.8
a	5000	1542.4	2747.9
a	5100	1531.2	2733.7
a	5200	1531.5	2730.0
a	5300	1532.0	2722.4
a	5400	1535.8	2729.0
a	5500	1538.9	2734.9
a	5600	1539.2	2745.7
a	5700	1528.8	2758.8
a	5800	1490.1	2769.3
a	5900	1416.0	2767.6
a	6000	1380.0	2736.0
a	6100	1371.8	2681.8
a	6200	1371.6	2655.6
a	6300	1373.4	2646.6
a	6400	1375.9	2650.3
a	6500	1378.7	2660.9
a	4500	1456.9	2632.2
a	4600	1453.0	2635.3
a	4700	1449.5	2638.5
a	4800	1444.9	2634.0
a	4900	1442.8	2620.1
a	5000	1445.0	2613.0
a	5100	1448.5	2615.9
a	5200	1446.8	2635.3
a	5300	1430.9	2656.9
a	5400	1381.8	2681.0
a	5500	1327.2	2694.5
a	5600	1306.7	2680.3
a	5700	1301.8	2609.7
a	5800	1302.0	2555.0
a	5900	1304.3	2536.6
a	6000	1307.1	2534.8
a	6100	1310.2	2541.8
a	6200	1313.5	2551.1
a	6300	1316.6	2561.7
a	6400	1319.4	2577.4
a	6500	1321.8	2591.5
a	4500	1524.3	2646.4
a	4600	1519.0	2648.0
a	4700	1513.3	2642.1
a	4800	1512.0	2637.7
a	4900	1510.8	2627.6
a	5000	1512.7	2633.1
a	5100	1514.1	2633.4
a	5200	1515.9	2645.0
a	5300	1516.5	2655.6
a	5400	1513.0	2669.9
a	5500	1502.1	2682.8
a	5600	1478.0	2690.1
a	5700	1448.4	2679.3
a	5800	1428.4	2635.4
a	5900	1418.9	2576.9
a	6000	1415.3	2541.2
a	6100	1414.7	2528.9
a	6200	1415.8	2529.4
